id,title,main_picture/medium,main_picture/large,start_date,mean,media_type,status,genres/0/id,genres/0/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,genres/3/id,genres/3/name,num_episodes,start_season/year,start_season/season,average_episode_duration,rating,studios/0/id,studios/0/name,genres/4/id,genres/4/name,genres/5/id,genres/5/name,genres/6/id,genres/6/name,genres/7/id,genres/7/name,studios/1/id,studios/1/name,studios/2/id,studios/2/name,genres/8/id,genres/8/name,genres/9/id,genres/9/name,message,error,genres/10/id,genres/10/name
24415,Kuroko no Basket 3rd Season,https://api-cdn.myanimelist.net/images/anime/4/68299.jpg,https://api-cdn.myanimelist.net/images/anime/4/68299l.jpg,2015-01-11,8.33,tv,finished_airing,4,Comedy,30,Sports,23,School,27,Shounen,25,2015,winter,1450,pg_13,10,Production I.G,,,,,,,,,,,,,,,,,,,,
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,https://api-cdn.myanimelist.net/images/anime/3/50317.jpg,https://api-cdn.myanimelist.net/images/anime/3/50317l.jpg,2013-04-20,8.49,movie,finished_airing,24,Sci-Fi,8,Drama,,,,,1,2013,spring,5400,pg_13,314,White Fox,,,,,,,,,,,,,,,,,,,,
10408,Hotarubi no Mori e,https://api-cdn.myanimelist.net/images/anime/8/38229.jpg,https://api-cdn.myanimelist.net/images/anime/8/38229l.jpg,2011-09-17,8.37,movie,finished_airing,8,Drama,22,Romance,25,Shoujo,37,Supernatural,1,2011,summer,2700,g,112,Brain's Base,,,,,,,,,,,,,,,,,,,,
28171,Shokugeki no Souma,https://api-cdn.myanimelist.net/images/anime/3/72943.jpg,https://api-cdn.myanimelist.net/images/anime/3/72943l.jpg,2015-04-04,8.28,tv,finished_airing,9,Ecchi,23,School,27,Shounen,,,24,2015,spring,1500,pg_13,7,J.C.Staff,,,,,,,,,,,,,,,,,,,,
32995,Yuri!!! on Ice,https://api-cdn.myanimelist.net/images/anime/6/81149.jpg,https://api-cdn.myanimelist.net/images/anime/6/81149l.jpg,2016-10-06,7.91,tv,finished_airing,4,Comedy,30,Sports,,,,,12,2016,fall,1405,pg_13,569,MAPPA,,,,,,,,,,,,,,,,,,,,
21899,Gintama: Yorinuki Gintama-san on Theater 2D,https://api-cdn.myanimelist.net/images/anime/1172/90571.jpg,https://api-cdn.myanimelist.net/images/anime/1172/90571l.jpg,2012-08-26,8.44,movie,finished_airing,1,Action,24,Sci-Fi,4,Comedy,13,Historical,2,2012,summer,5766,pg_13,14,Sunrise,20,Parody,21,Samurai,27,Shounen,,,,,,,,,,,,,,
26055,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,https://api-cdn.myanimelist.net/images/anime/11/75045.jpg,https://api-cdn.myanimelist.net/images/anime/11/75045l.jpg,2015-01-10,8.44,tv,finished_airing,1,Action,2,Adventure,37,Supernatural,8,Drama,24,2015,winter,1400,r,287,David Production,27,Shounen,,,,,,,,,,,,,,,,,,
7472,Gintama Movie 1: Shinyaku Benizakura-hen,https://api-cdn.myanimelist.net/images/anime/4/28803.jpg,https://api-cdn.myanimelist.net/images/anime/4/28803l.jpg,2010-04-24,8.52,movie,finished_airing,1,Action,24,Sci-Fi,4,Comedy,13,Historical,1,2010,spring,5700,r,14,Sunrise,20,Parody,21,Samurai,27,Shounen,,,,,,,,,,,,,,
777,Hellsing Ultimate,https://api-cdn.myanimelist.net/images/anime/6/7333.jpg,https://api-cdn.myanimelist.net/images/anime/6/7333l.jpg,2006-02-10,8.39,ova,finished_airing,1,Action,38,Military,14,Horror,37,Supernatural,10,2006,winter,3000,r,11,Madhouse,32,Vampire,42,Seinen,,,,,41,Satelight,894,Graphinica,,,,,,,,
22535,Kiseijuu: Sei no Kakuritsu,https://api-cdn.myanimelist.net/images/anime/3/73178.jpg,https://api-cdn.myanimelist.net/images/anime/3/73178l.jpg,2014-10-09,8.39,tv,finished_airing,1,Action,24,Sci-Fi,14,Horror,40,Psychological,24,2014,fall,1380,r,11,Madhouse,8,Drama,42,Seinen,,,,,,,,,,,,,,,,
28735,Shouwa Genroku Rakugo Shinjuu,https://api-cdn.myanimelist.net/images/anime/2/77907.jpg,https://api-cdn.myanimelist.net/images/anime/2/77907l.jpg,2016-01-09,8.6,tv,finished_airing,8,Drama,13,Historical,43,Josei,,,13,2016,winter,1560,pg_13,37,Studio Deen,,,,,,,,,,,,,,,,,,,,
12431,Uchuu Kyoudai,https://api-cdn.myanimelist.net/images/anime/7/37573.jpg,https://api-cdn.myanimelist.net/images/anime/7/37573l.jpg,2012-04-01,8.52,tv,finished_airing,4,Comedy,24,Sci-Fi,42,Seinen,36,Slice of Life,99,2012,spring,1450,pg_13,56,A-1 Pictures,29,Space,,,,,,,,,,,,,,,,,,
28805,Bakemono no Ko,https://api-cdn.myanimelist.net/images/anime/11/73540.jpg,https://api-cdn.myanimelist.net/images/anime/11/73540l.jpg,2015-07-11,8.32,movie,finished_airing,2,Adventure,37,Supernatural,,,,,1,2015,summer,7140,pg_13,555,Studio Chizu,,,,,,,,,,,,,,,,,,,,
578,Hotaru no Haka,https://api-cdn.myanimelist.net/images/anime/7/75808.jpg,https://api-cdn.myanimelist.net/images/anime/7/75808l.jpg,1988-04-16,8.51,movie,finished_airing,8,Drama,13,Historical,,,,,1,1988,spring,5280,pg_13,21,Studio Ghibli,,,,,,,,,,,,,,,,,,,,
16894,Kuroko no Basket 2nd Season,https://api-cdn.myanimelist.net/images/anime/9/56155.jpg,https://api-cdn.myanimelist.net/images/anime/9/56155l.jpg,2013-10-06,8.27,tv,finished_airing,4,Comedy,30,Sports,23,School,27,Shounen,25,2013,fall,1440,pg_13,10,Production I.G,,,,,,,,,,,,,,,,,,,,
5028,Major S5,https://api-cdn.myanimelist.net/images/anime/9/75218.jpg,https://api-cdn.myanimelist.net/images/anime/9/75218l.jpg,2009-01-10,8.45,tv,finished_airing,4,Comedy,8,Drama,22,Romance,27,Shounen,25,2009,winter,1470,pg_13,118,SynergySP,30,Sports,,,,,,,,,,,,,,,,,,
21,One Piece,https://api-cdn.myanimelist.net/images/anime/6/73245.jpg,https://api-cdn.myanimelist.net/images/anime/6/73245l.jpg,1999-10-20,8.53,tv,currently_airing,1,Action,2,Adventure,4,Comedy,31,Super Power,0,1999,fall,1440,pg_13,18,Toei Animation,8,Drama,10,Fantasy,27,Shounen,,,,,,,,,,,,,,
801,Koukaku Kidoutai: Stand Alone Complex 2nd GIG,https://api-cdn.myanimelist.net/images/anime/11/51465.jpg,https://api-cdn.myanimelist.net/images/anime/11/51465l.jpg,2004-01-01,8.54,tv,finished_airing,1,Action,38,Military,24,Sci-Fi,7,Mystery,26,2004,winter,1500,r,10,Production I.G,39,Police,18,Mecha,42,Seinen,,,,,,,,,,,,,,
31933,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,https://api-cdn.myanimelist.net/images/anime/3/79156.jpg,https://api-cdn.myanimelist.net/images/anime/3/79156l.jpg,2016-04-02,8.5,tv,finished_airing,1,Action,2,Adventure,4,Comedy,37,Supernatural,39,2016,spring,1422,r,287,David Production,8,Drama,27,Shounen,,,,,,,,,,,,,,,,
5205,Kara no Kyoukai 7: Satsujin Kousatsu (Go),https://api-cdn.myanimelist.net/images/anime/9/56619.jpg,https://api-cdn.myanimelist.net/images/anime/9/56619l.jpg,2009-08-08,8.43,movie,finished_airing,1,Action,7,Mystery,37,Supernatural,22,Romance,1,2009,summer,7283,r,43,ufotable,41,Thriller,,,,,,,,,,,,,,,,,,
17389,Kingdom 2nd Season,https://api-cdn.myanimelist.net/images/anime/13/53589.jpg,https://api-cdn.myanimelist.net/images/anime/13/53589l.jpg,2013-06-08,8.38,tv,finished_airing,1,Action,38,Military,13,Historical,42,Seinen,39,2013,summer,1500,r,1,Studio Pierrot,,,,,,,,,,,,,,,,,,,,
170,Slam Dunk,https://api-cdn.myanimelist.net/images/anime/12/86890.jpg,https://api-cdn.myanimelist.net/images/anime/12/86890l.jpg,1993-10-16,8.53,tv,finished_airing,4,Comedy,8,Drama,23,School,27,Shounen,101,1993,fall,1380,pg_13,18,Toei Animation,30,Sports,,,,,,,,,,,,,,,,,,
10162,Usagi Drop,https://api-cdn.myanimelist.net/images/anime/2/29665.jpg,https://api-cdn.myanimelist.net/images/anime/2/29665l.jpg,2011-07-08,8.42,tv,finished_airing,36,Slice of Life,43,Josei,,,,,11,2011,summer,1375,pg_13,10,Production I.G,,,,,,,,,,,,,,,,,,,,
18617,Girls & Panzer Movie,https://api-cdn.myanimelist.net/images/anime/1776/91467.jpg,https://api-cdn.myanimelist.net/images/anime/1776/91467l.jpg,2015-11-21,8.22,movie,finished_airing,38,Military,23,School,30,Sports,,,1,2015,fall,7200,pg_13,60,Actas,,,,,,,,,,,,,,,,,,,,
32182,Mob Psycho 100,https://api-cdn.myanimelist.net/images/anime/8/80356.jpg,https://api-cdn.myanimelist.net/images/anime/8/80356l.jpg,2016-07-11,8.48,tv,finished_airing,1,Action,36,Slice of Life,4,Comedy,37,Supernatural,12,2016,summer,1440,pg_13,4,Bones,,,,,,,,,,,,,,,,,,,,
877,Nana,https://api-cdn.myanimelist.net/images/anime/2/11232.jpg,https://api-cdn.myanimelist.net/images/anime/2/11232l.jpg,2006-04-05,8.46,tv,finished_airing,19,Music,36,Slice of Life,4,Comedy,8,Drama,47,2006,spring,1380,r+,11,Madhouse,22,Romance,25,Shoujo,,,,,,,,,,,,,,,,
2251,Baccano!,https://api-cdn.myanimelist.net/images/anime/3/14547.jpg,https://api-cdn.myanimelist.net/images/anime/3/14547l.jpg,2007-07-27,8.41,tv,finished_airing,1,Action,4,Comedy,13,Historical,7,Mystery,13,2007,summer,1480,r,112,Brain's Base,37,Supernatural,,,,,,,,,,,,,,,,,,
24687,Mushishi Zoku Shou: Odoro no Michi,https://api-cdn.myanimelist.net/images/anime/8/63539.jpg,https://api-cdn.myanimelist.net/images/anime/8/63539l.jpg,2014-08-20,8.46,special,finished_airing,2,Adventure,10,Fantasy,13,Historical,7,Mystery,1,2014,summer,2820,pg_13,8,Artland,42,Seinen,36,Slice of Life,37,Supernatural,,,,,,,,,,,,,,
16498,Shingeki no Kyojin,https://api-cdn.myanimelist.net/images/anime/10/47347.jpg,https://api-cdn.myanimelist.net/images/anime/10/47347l.jpg,2013-04-07,8.49,tv,finished_airing,1,Action,38,Military,7,Mystery,31,Super Power,25,2013,spring,1440,r,858,Wit Studio,8,Drama,10,Fantasy,27,Shounen,,,,,,,,,,,,,,
10030,Bakuman. 2nd Season,https://api-cdn.myanimelist.net/images/anime/3/34923.jpg,https://api-cdn.myanimelist.net/images/anime/3/34923l.jpg,2011-10-01,8.39,tv,finished_airing,4,Comedy,8,Drama,22,Romance,27,Shounen,25,2011,fall,1470,pg_13,7,J.C.Staff,,,,,,,,,,,,,,,,,,,,
5941,Cross Game,https://api-cdn.myanimelist.net/images/anime/6/22103.jpg,https://api-cdn.myanimelist.net/images/anime/6/22103l.jpg,2009-04-05,8.43,tv,finished_airing,4,Comedy,8,Drama,22,Romance,23,School,50,2009,spring,1430,pg_13,118,SynergySP,27,Shounen,30,Sports,,,,,,,,,,,,,,,,
30346,Doukyuusei (Movie),https://api-cdn.myanimelist.net/images/anime/3/78606.jpg,https://api-cdn.myanimelist.net/images/anime/3/78606l.jpg,2016-02-20,8.32,movie,finished_airing,36,Slice of Life,22,Romance,23,School,28,Shounen Ai,1,2016,winter,3600,pg_13,56,A-1 Pictures,,,,,,,,,,,,,,,,,,,,
3784,Evangelion: 2.0 You Can (Not) Advance,https://api-cdn.myanimelist.net/images/anime/5/74983.jpg,https://api-cdn.myanimelist.net/images/anime/5/74983l.jpg,2009-07-27,8.34,movie,finished_airing,1,Action,24,Sci-Fi,40,Psychological,8,Drama,1,2009,summer,6720,pg_13,47,Khara,18,Mecha,,,,,,,,,,,,,,,,,,
13125,Shinsekai yori,https://api-cdn.myanimelist.net/images/anime/12/36775.jpg,https://api-cdn.myanimelist.net/images/anime/12/36775l.jpg,2012-09-29,8.35,tv,finished_airing,8,Drama,14,Horror,7,Mystery,40,Psychological,25,2012,fall,1360,r,56,A-1 Pictures,24,Sci-Fi,37,Supernatural,,,,,,,,,,,,,,,,
12029,Uchuu Senkan Yamato 2199,https://api-cdn.myanimelist.net/images/anime/2/36607.jpg,https://api-cdn.myanimelist.net/images/anime/2/36607l.jpg,2012-05-25,8.37,ova,finished_airing,1,Action,38,Military,24,Sci-Fi,29,Space,26,2012,spring,1500,pg_13,27,Xebec,8,Drama,,,,,,,48,AIC,,,,,,,,,,
14397,Chihayafuru 2,https://api-cdn.myanimelist.net/images/anime/6/47435.jpg,https://api-cdn.myanimelist.net/images/anime/6/47435l.jpg,2013-01-12,8.42,tv,finished_airing,8,Drama,11,Game,43,Josei,23,School,25,2013,winter,1340,pg_13,11,Madhouse,36,Slice of Life,30,Sports,,,,,,,,,,,,,,,,
10087,Fate/Zero,https://api-cdn.myanimelist.net/images/anime/2/73249.jpg,https://api-cdn.myanimelist.net/images/anime/2/73249l.jpg,2011-10-02,8.33,tv,finished_airing,1,Action,37,Supernatural,16,Magic,10,Fantasy,13,2011,fall,1680,r,43,ufotable,,,,,,,,,,,,,,,,,,,,
14719,JoJo no Kimyou na Bouken (TV),https://api-cdn.myanimelist.net/images/anime/3/40409.jpg,https://api-cdn.myanimelist.net/images/anime/3/40409l.jpg,2012-10-06,8.03,tv,finished_airing,1,Action,2,Adventure,37,Supernatural,32,Vampire,26,2012,fall,1440,r,287,David Production,27,Shounen,,,,,,,,,,,,,,,,,,
9756,Mahou Shoujo Madoka★Magica,https://api-cdn.myanimelist.net/images/anime/11/55225.jpg,https://api-cdn.myanimelist.net/images/anime/11/55225l.jpg,2011-01-07,8.37,tv,finished_airing,40,Psychological,8,Drama,16,Magic,41,Thriller,12,2011,winter,1449,pg_13,44,Shaft,,,,,,,,,,,,,,,,,,,,
10165,Nichijou,https://api-cdn.myanimelist.net/images/anime/3/75617.jpg,https://api-cdn.myanimelist.net/images/anime/3/75617l.jpg,2011-04-03,8.47,tv,finished_airing,36,Slice of Life,4,Comedy,23,School,27,Shounen,26,2011,spring,1420,pg_13,2,Kyoto Animation,,,,,,,,,,,,,,,,,,,,
13601,Psycho-Pass,https://api-cdn.myanimelist.net/images/anime/5/43399.jpg,https://api-cdn.myanimelist.net/images/anime/5/43399l.jpg,2012-10-12,8.38,tv,finished_airing,1,Action,24,Sci-Fi,39,Police,40,Psychological,22,2012,fall,1380,r,10,Production I.G,,,,,,,,,,,,,,,,,,,,
22789,Barakamon,https://api-cdn.myanimelist.net/images/anime/12/65427.jpg,https://api-cdn.myanimelist.net/images/anime/12/65427l.jpg,2014-07-06,8.41,tv,finished_airing,4,Comedy,36,Slice of Life,,,,,12,2014,summer,1370,pg_13,290,Kinema Citrus,,,,,,,,,,,,,,,,,,,,
30230,Diamond no Ace: Second Season,https://api-cdn.myanimelist.net/images/anime/9/74398.jpg,https://api-cdn.myanimelist.net/images/anime/9/74398l.jpg,2015-04-06,8.32,tv,finished_airing,4,Comedy,30,Sports,23,School,27,Shounen,51,2015,spring,1440,pg_13,10,Production I.G,,,,,,,,,11,Madhouse,,,,,,,,,,
18115,Magi: The Kingdom of Magic,https://api-cdn.myanimelist.net/images/anime/13/55039.jpg,https://api-cdn.myanimelist.net/images/anime/13/55039l.jpg,2013-10-06,8.27,tv,finished_airing,1,Action,2,Adventure,16,Magic,10,Fantasy,25,2013,fall,1500,pg_13,56,A-1 Pictures,27,Shounen,,,,,,,,,,,,,,,,,,
11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,https://api-cdn.myanimelist.net/images/anime/5/54231.jpg,https://api-cdn.myanimelist.net/images/anime/5/54231l.jpg,2013-10-26,8.44,movie,finished_airing,7,Mystery,40,Psychological,8,Drama,16,Magic,1,2013,fall,6960,pg_13,44,Shaft,41,Thriller,,,,,,,,,,,,,,,,,,
11917,Major: World Series,https://api-cdn.myanimelist.net/images/anime/5/75220.jpg,https://api-cdn.myanimelist.net/images/anime/5/75220l.jpg,2011-12-16,8.35,ova,finished_airing,4,Comedy,8,Drama,27,Shounen,30,Sports,2,2011,fall,1690,pg_13,118,SynergySP,,,,,,,,,,,,,,,,,,,,
205,Samurai Champloo,https://api-cdn.myanimelist.net/images/anime/11/29134.jpg,https://api-cdn.myanimelist.net/images/anime/11/29134l.jpg,2004-05-20,8.5,tv,finished_airing,1,Action,2,Adventure,4,Comedy,13,Historical,26,2004,spring,1440,r,32,Manglobe,21,Samurai,27,Shounen,,,,,,,,,,,,,,,,
32282,Shokugeki no Souma: Ni no Sara,https://api-cdn.myanimelist.net/images/anime/8/79353.jpg,https://api-cdn.myanimelist.net/images/anime/8/79353l.jpg,2016-07-02,8.19,tv,finished_airing,9,Ecchi,23,School,27,Shounen,,,13,2016,summer,1460,pg_13,7,J.C.Staff,,,,,,,,,,,,,,,,,,,,
6594,Katanagatari,https://api-cdn.myanimelist.net/images/anime/2/50023.jpg,https://api-cdn.myanimelist.net/images/anime/2/50023l.jpg,2010-01-26,8.36,tv,finished_airing,1,Action,2,Adventure,13,Historical,17,Martial Arts,12,2010,winter,3000,r,314,White Fox,22,Romance,,,,,,,,,,,,,,,,,,
11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,https://api-cdn.myanimelist.net/images/anime/6/42265.jpg,https://api-cdn.myanimelist.net/images/anime/6/42265l.jpg,2012-10-13,8.39,movie,finished_airing,8,Drama,16,Magic,40,Psychological,41,Thriller,1,2012,fall,6540,pg_13,44,Shaft,,,,,,,,,,,,,,,,,,,,
7655,Major S6,https://api-cdn.myanimelist.net/images/anime/2/75216.jpg,https://api-cdn.myanimelist.net/images/anime/2/75216l.jpg,2010-04-03,8.37,tv,finished_airing,4,Comedy,8,Drama,27,Shounen,30,Sports,25,2010,spring,1440,pg_13,118,SynergySP,,,,,,,,,,,,,,,,,,,,
2246,Mononoke,https://api-cdn.myanimelist.net/images/anime/3/20713.jpg,https://api-cdn.myanimelist.net/images/anime/3/20713l.jpg,2007-07-13,8.43,tv,finished_airing,7,Mystery,13,Historical,14,Horror,6,Demons,12,2007,summer,1360,r,18,Toei Animation,40,Psychological,37,Supernatural,10,Fantasy,42,Seinen,,,,,,,,,,,,
25835,Shirobako,https://api-cdn.myanimelist.net/images/anime/1918/93511.jpg,https://api-cdn.myanimelist.net/images/anime/1918/93511l.jpg,2014-10-09,8.35,tv,finished_airing,4,Comedy,8,Drama,,,,,24,2014,fall,1482,pg_13,132,P.A. Works,,,,,,,,,,,,,,,,,,,,
2921,Ashita no Joe 2,https://api-cdn.myanimelist.net/images/anime/3/45028.jpg,https://api-cdn.myanimelist.net/images/anime/3/45028l.jpg,1980-10-13,8.66,tv,finished_airing,1,Action,8,Drama,27,Shounen,36,Slice of Life,47,1980,fall,1477,pg_13,65,Tokyo Movie Shinsha,30,Sports,,,,,,,,,,,,,,,,,,
136,Hunter x Hunter,https://api-cdn.myanimelist.net/images/anime/8/19473.jpg,https://api-cdn.myanimelist.net/images/anime/8/19473l.jpg,1999-10-16,8.41,tv,finished_airing,1,Action,2,Adventure,31,Super Power,10,Fantasy,62,1999,fall,1380,pg_13,22,Nippon Animation,27,Shounen,,,,,,,,,,,,,,,,,,
30503,Noragami Aragoto,https://api-cdn.myanimelist.net/images/anime/1689/94850.jpg,https://api-cdn.myanimelist.net/images/anime/1689/94850l.jpg,2015-10-03,8.21,tv,finished_airing,1,Action,2,Adventure,4,Comedy,37,Supernatural,13,2015,fall,1450,pg_13,4,Bones,27,Shounen,,,,,,,,,,,,,,,,,,
12531,Sakamichi no Apollon,https://api-cdn.myanimelist.net/images/anime/12/79781.jpg,https://api-cdn.myanimelist.net/images/anime/12/79781l.jpg,2012-04-13,8.35,tv,finished_airing,8,Drama,43,Josei,19,Music,22,Romance,12,2012,spring,1375,pg_13,200,Tezuka Productions,23,School,,,,,,,569,MAPPA,,,,,,,,,,
523,Tonari no Totoro,https://api-cdn.myanimelist.net/images/anime/4/75923.jpg,https://api-cdn.myanimelist.net/images/anime/4/75923l.jpg,1988-04-16,8.3,movie,finished_airing,2,Adventure,4,Comedy,37,Supernatural,,,1,1988,spring,5160,g,21,Studio Ghibli,,,,,,,,,,,,,,,,,,,,
467,Koukaku Kidoutai: Stand Alone Complex,https://api-cdn.myanimelist.net/images/anime/11/50857.jpg,https://api-cdn.myanimelist.net/images/anime/11/50857l.jpg,2002-10-01,8.44,tv,finished_airing,1,Action,38,Military,24,Sci-Fi,39,Police,26,2002,fall,1500,r,10,Production I.G,18,Mecha,42,Seinen,,,,,,,,,,,,,,,,
572,Kaze no Tani no Nausicaä,https://api-cdn.myanimelist.net/images/anime/10/75914.jpg,https://api-cdn.myanimelist.net/images/anime/10/75914l.jpg,1984-03-11,8.4,movie,finished_airing,2,Adventure,10,Fantasy,,,,,1,1984,winter,7020,pg_13,363,Topcraft,,,,,,,,,,,,,,,,,,,,
19815,No Game No Life,https://api-cdn.myanimelist.net/images/anime/1074/111944.jpg,https://api-cdn.myanimelist.net/images/anime/1074/111944l.jpg,2014-04-09,8.19,tv,finished_airing,11,Game,2,Adventure,4,Comedy,37,Supernatural,12,2014,spring,1380,pg_13,11,Madhouse,9,Ecchi,10,Fantasy,,,,,,,,,,,,,,,,
2559,Romeo no Aoi Sora,https://api-cdn.myanimelist.net/images/anime/4/17979.jpg,https://api-cdn.myanimelist.net/images/anime/4/17979l.jpg,1995-01-15,8.35,tv,finished_airing,2,Adventure,8,Drama,13,Historical,36,Slice of Life,33,1995,winter,1410,pg_13,22,Nippon Animation,,,,,,,,,,,,,,,,,,,,
392,Yuu☆Yuu☆Hakusho,https://api-cdn.myanimelist.net/images/anime/1228/111372.jpg,https://api-cdn.myanimelist.net/images/anime/1228/111372l.jpg,1992-10-10,8.45,tv,finished_airing,1,Action,4,Comedy,6,Demons,37,Supernatural,112,1992,fall,1440,pg_13,1,Studio Pierrot,17,Martial Arts,27,Shounen,,,,,,,,,,,,,,,,
486,Kino no Tabi: The Beautiful World,https://api-cdn.myanimelist.net/images/anime/1763/95397.jpg,https://api-cdn.myanimelist.net/images/anime/1763/95397l.jpg,2003-04-08,8.33,tv,finished_airing,1,Action,2,Adventure,40,Psychological,36,Slice of Life,13,2003,spring,1460,r,179,A.C.G.T.,,,,,,,,,,,,,,,,,,,,
11771,Kuroko no Basket,https://api-cdn.myanimelist.net/images/anime/11/50453.jpg,https://api-cdn.myanimelist.net/images/anime/11/50453l.jpg,2012-04-08,8.14,tv,finished_airing,4,Comedy,23,School,27,Shounen,30,Sports,25,2012,spring,1450,pg_13,10,Production I.G,,,,,,,,,,,,,,,,,,,,
1698,Nodame Cantabile,https://api-cdn.myanimelist.net/images/anime/9/11986.jpg,https://api-cdn.myanimelist.net/images/anime/9/11986l.jpg,2007-01-12,8.32,tv,finished_airing,19,Music,36,Slice of Life,4,Comedy,8,Drama,23,2007,winter,1350,pg_13,7,J.C.Staff,22,Romance,43,Josei,,,,,,,,,,,,,,,,
5341,Ookami to Koushinryou II,https://api-cdn.myanimelist.net/images/anime/6/59399.jpg,https://api-cdn.myanimelist.net/images/anime/6/59399l.jpg,2009-07-09,8.36,tv,finished_airing,2,Adventure,13,Historical,22,Romance,10,Fantasy,12,2009,summer,1440,pg_13,112,Brain's Base,,,,,,,,,553,Marvy Jack,,,,,,,,,,
25781,Shingeki no Kyojin: Kuinaki Sentaku,https://api-cdn.myanimelist.net/images/anime/8/69497.jpg,https://api-cdn.myanimelist.net/images/anime/8/69497l.jpg,2014-12-09,8.39,ova,finished_airing,1,Action,10,Fantasy,25,Shoujo,,,2,2014,fall,1620,r,858,Wit Studio,,,,,,,,,,,,,,,,,,,,
10863,Steins;Gate: Oukoubakko no Poriomania,https://api-cdn.myanimelist.net/images/anime/7/36531.jpg,https://api-cdn.myanimelist.net/images/anime/7/36531l.jpg,2012-02-22,8.34,special,finished_airing,24,Sci-Fi,4,Comedy,41,Thriller,,,1,2012,winter,1480,pg_13,314,White Fox,,,,,,,,,,,,,,,,,,,,
28701,Fate/stay night: Unlimited Blade Works 2nd Season,https://api-cdn.myanimelist.net/images/anime/11/72863.jpg,https://api-cdn.myanimelist.net/images/anime/11/72863l.jpg,2015-04-05,8.33,tv,finished_airing,1,Action,10,Fantasy,16,Magic,37,Supernatural,13,2015,spring,1420,r,43,ufotable,,,,,,,,,,,,,,,,,,,,
5420,Kemono no Souja Erin,https://api-cdn.myanimelist.net/images/anime/9/19845.jpg,https://api-cdn.myanimelist.net/images/anime/9/19845l.jpg,2009-01-10,8.35,tv,finished_airing,8,Drama,10,Fantasy,36,Slice of Life,,,50,2009,winter,1500,pg_13,10,Production I.G,,,,,,,,,80,Trans Arts,,,,,,,,,,
9260,Kizumonogatari I: Tekketsu-hen,https://api-cdn.myanimelist.net/images/anime/11/80621.jpg,https://api-cdn.myanimelist.net/images/anime/11/80621l.jpg,2016-01-08,8.4,movie,finished_airing,32,Vampire,,,,,,,1,2016,winter,3840,r,44,Shaft,,,,,,,,,,,,,,,,,,,,
32,Neon Genesis Evangelion: The End of Evangelion,https://api-cdn.myanimelist.net/images/anime/1404/98182.jpg,https://api-cdn.myanimelist.net/images/anime/1404/98182l.jpg,1997-07-19,8.52,movie,finished_airing,24,Sci-Fi,5,Dementia,40,Psychological,8,Drama,1,1997,summer,5220,r+,6,Gainax,18,Mecha,,,,,,,10,Production I.G,,,,,,,,,,
4224,Toradora!,https://api-cdn.myanimelist.net/images/anime/13/22128.jpg,https://api-cdn.myanimelist.net/images/anime/13/22128l.jpg,2008-10-02,8.22,tv,finished_airing,36,Slice of Life,4,Comedy,22,Romance,23,School,25,2008,fall,1440,pg_13,7,J.C.Staff,,,,,,,,,,,,,,,,,,,,
2236,Toki wo Kakeru Shoujo,https://api-cdn.myanimelist.net/images/anime/1/2432.jpg,https://api-cdn.myanimelist.net/images/anime/1/2432l.jpg,2006-07-15,8.19,movie,finished_airing,2,Adventure,8,Drama,22,Romance,24,Sci-Fi,1,2006,summer,5900,g,11,Madhouse,,,,,,,,,,,,,,,,,,,,
2685,Tsubasa: Tokyo Revelations,https://api-cdn.myanimelist.net/images/anime/4/49129.jpg,https://api-cdn.myanimelist.net/images/anime/4/49129l.jpg,2007-11-16,8.31,ova,finished_airing,1,Action,2,Adventure,8,Drama,22,Romance,3,2007,fall,1800,r,10,Production I.G,10,Fantasy,27,Shounen,,,,,,,,,,,,,,,,
31181,Owarimonogatari,https://api-cdn.myanimelist.net/images/anime/8/76479.jpg,https://api-cdn.myanimelist.net/images/anime/8/76479l.jpg,2015-10-04,8.46,tv,finished_airing,7,Mystery,4,Comedy,37,Supernatural,32,Vampire,12,2015,fall,1580,r,44,Shaft,,,,,,,,,,,,,,,,,,,,
45,Rurouni Kenshin: Meiji Kenkaku Romantan,https://api-cdn.myanimelist.net/images/anime/7/6803.jpg,https://api-cdn.myanimelist.net/images/anime/7/6803l.jpg,1996-01-10,8.31,tv,finished_airing,1,Action,2,Adventure,4,Comedy,13,Historical,94,1996,winter,1500,pg_13,36,Gallop,22,Romance,21,Samurai,27,Shounen,,,37,Studio Deen,,,,,,,,,,
